id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Ccdc28b	0.10979331	0.011738189	0.274	0	1
Exd2	0.10979331	0.024917995	0.71	0	1
Stmn4	0.112523641	-1.323129001	0.887	0.2	1
Cav2	0.112523641	-0.863189509	0.887	0.2	1
Plcb1	0.11258104	-1.322748989	0.661	0.6	1
Cyb5r1	0.11259539	-0.505767412	0.952	1	1
Tppp3	0.118105387	-0.868268787	0.984	0.8	1
Apbb1ip	0.11937277	0.000608437	0.355	0	1
AABR07001910.1	0.119536064	-0.003526891	0.597	0	1
Rsph9	0.119536064	-0.017050487	0.597	0	1
Aif1l	0.119548791	0.000648867	0.435	0	1
RGD1312005	0.120901503	-0.817014816	0.452	0.4	1
Arid3a	0.123374681	0.003032775	0.677	0	1
Dyrk1b	0.123614734	0.08263316	0.694	0	1
Rasal2	0.123749721	-0.652266081	0.355	0.2	1
Ubc	0.123749721	1.83293496	0.71	0	1
Nrsn1	0.123749721	-0.334782731	0.355	0.2	1
Slc39a8	0.124455949	0.000387699	0.516	0	1
Ppp3ca	0.126760496	-1.310419358	0.806	0.8	1
Csrp1	0.129681349	-0.363733196	0.355	0.2	1
Fxyd7	0.129757906	-0.279239175	1	1	1
Mmrn2	0.12991736	-0.00145741	0.548	0	1
Trim7	0.12991736	0.039690317	0.548	0	1
Tgif1	0.12991736	0.128881533	0.548	0	1
Myoc	0.131430787	9.65E-05	0.339	0	1
Zfp28	0.133796661	0.005445402	0.581	0	1
St5	0.133796661	-0.000192854	0.581	0	1
Pygl	0.135772808	-0.709513881	0.355	0.2	1
Rasl11a	0.135831393	-1.355276702	0.871	0.2	1
Gng2	0.135831393	-0.446650154	0.871	0.2	1
Mitd1	0.135831393	-1.158498379	0.871	0.2	1
Ywhah	0.135909496	-0.535979764	1	0.8	1
Rft1	0.137939607	-0.000841784	0.645	0	1
Cryab	0.138930549	0.720310113	0.29	0	1
Cxcl1	0.138930549	0.106084485	0.29	0	1
S100a9	0.138930549	-0.000711809	0.29	0	1
Lcn2	0.138930549	-0.023469173	0.29	0	1
Ramp1	0.138930549	0.000967623	0.694	0	1
Rgs2	0.138930549	0.302332346	0.29	0	1
Cnmd	0.138930549	0.218946912	0.29	0	1
Calb2	0.138930549	0.000755063	0.694	0	1
Cby3	0.138930549	0.018929766	0.694	0	1
Gem	0.138930549	-0.000548182	0.694	0	1
Stk35	0.138930549	3.43E-06	0.694	0	1
Ccdc172	0.138930549	0.021950419	0.29	0	1
Serping1	0.138930549	0.077155664	0.29	0	1
Ezh2	0.138930549	0.340747195	0.694	0	1
Tom1l1	0.138930549	0.335397437	0.694	0	1
Arhgap36	0.138930549	0.002899015	0.29	0	1
Pxdc1	0.138930549	0.043708386	0.29	0	1
Mns1	0.138930549	0.066058429	0.29	0	1
Glul	0.138930549	0.401461559	0.29	0	1
AABR07019088.1	0.138930549	0.005661442	0.29	0	1
Cep85l	0.138930549	0.079485386	0.29	0	1
AABR07054361.1	0.138930549	0.013344277	0.694	0	1
Galnt3	0.138930549	0.057948964	0.29	0	1
Coq10b	0.138930549	0.02700605	0.29	0	1
Maip1	0.138930549	0.216976223	0.694	0	1
Rnf125	0.138930549	0.282983737	0.694	0	1
Ano3	0.138930549	0.405704414	0.29	0	1
Fbln5	0.138930549	0.507557328	0.694	0	1
Cecr2	0.138930549	0.001728339	0.694	0	1
Hoxb7	0.138930549	0.09572896	0.29	0	1
Alox5ap	0.138930549	0.116728488	0.694	0	1
Ank3	0.138930549	0.32074973	0.29	0	1
Vps25	0.138930549	0.002306248	0.694	0	1
Rbks	0.138930549	0.378627633	0.29	0	1
Whrn	0.138930549	0.619015671	0.29	0	1
Scg2	0.142283883	-0.605366749	0.952	1	1
Map7d2	0.142283883	-0.785943029	0.952	1	1
Mfge8	0.148804286	-0.396523949	0.371	0.2	1
Map1b	0.148885374	-0.545328057	1	1	1
Nkain4	0.150988803	0.251104739	0.581	0	1
Ackr3	0.153909439	0.056570446	0.419	0	1
Fcgbp	0.154213782	0.001430255	0.629	0	1
Zfp691	0.154213782	-0.002529176	0.629	0	1
Jag1	0.155222811	0.064380498	0.661	0	1
Plekha8	0.155222811	-0.022527781	0.274	0	1
Pttg1	0.155487076	0.031714813	0.29	0	1
Fosl1	0.155487076	0.047048162	0.677	0	1
Cul9	0.155487076	0.024829288	0.29	0	1
RGD1311251	0.155487076	0.002080948	0.29	0	1
Fbxo2	0.155635652	1.825984223	0.694	0	1
Filip1l	0.163832609	0.000423894	0.532	0	1
Pou3f2	0.163832609	-0.000639999	0.532	0	1
Ugt8	0.163832609	0.038862938	0.532	0	1
Tmod2	0.16636767	-1.017627831	0.5	0.4	1
Rit2	0.16636767	-1.452615521	0.5	0.4	1
Prx	0.172744779	0.00034336	0.323	0	1
Cartpt	0.173688264	0.104538452	0.306	0	1
Ccl3	0.173688264	0.000443217	0.677	0	1
Timp1	0.173688264	0.561662899	0.306	0	1
Bcr	0.173688264	0.36638889	0.306	0	1
Il33	0.173688264	0.046477485	0.306	0	1
Ckap2	0.173688264	-0.001425752	0.306	0	1
Fbn1	0.173688264	-0.016576645	0.306	0	1
Nrp1	0.173688264	0.502946358	0.306	0	1
Htra1	0.173688264	0.86429177	0.306	0	1
Anxa1	0.173688264	0.457070979	0.306	0	1
Eif4ebp1	0.173688264	0.029993005	0.306	0	1
Rel	0.173688264	0.135486736	0.677	0	1
Plxna2	0.173688264	0.172410665	0.677	0	1
AABR07050283.2	0.173688264	-1.84E-05	0.306	0	1
Hspb3	0.173688264	-0.000487106	0.677	0	1
Elmsan1	0.173688264	0.01833705	0.677	0	1
Amigo2	0.173688264	-0.007163911	0.306	0	1
Man2a1	0.173688264	0.043644239	0.306	0	1
Paox	0.173688264	0.365576818	0.306	0	1
Rps6kc1	0.173688264	0.09464203	0.306	0	1
Cbln2	0.173688264	0.010147521	0.677	0	1
Filip1	0.173688264	0.7495604	0.306	0	1
Mdm2	0.173688264	0.119978469	0.306	0	1
Blm	0.173688264	0.101677068	0.677	0	1
Spats2l	0.173688264	0.514870415	0.306	0	1
Slc7a6os	0.173688264	0.560100346	0.306	0	1
AABR07030521.1	0.173688264	0.000495799	0.677	0	1
Ctxn3	0.173688264	0.100226897	0.677	0	1
Nudt15	0.173688264	0.021285987	0.677	0	1
Btd	0.173688264	0.114184347	0.306	0	1
Mturn	0.173688264	0.520797377	0.306	0	1
Unc5b	0.173688264	-0.004769342	0.306	0	1
Arntl	0.173688264	0.001653619	0.677	0	1
Fstl3	0.173688264	0.061973145	0.677	0	1
Col14a1	0.173688264	0.113402726	0.677	0	1
Gramd1b	0.173688264	0.078592144	0.677	0	1
Abca8	0.173688264	-0.000810802	0.677	0	1
Fam188a	0.177627229	-1.026351913	0.758	0.6	1
Ncoa7	0.181507827	-1.203213952	0.903	0.8	1
Tnfrsf1b	0.1817367	-0.003003309	0.516	0	1
Slfn5	0.184374591	0.092544378	0.532	0	1
Spock2	0.185354235	-0.511684334	0.387	0.2	1
S100b	0.18542443	0.620313346	0.984	0.6	1
Knstrn	0.186576086	0.091305016	0.548	0	1
Susd6	0.189390179	-0.635662694	0.516	0.4	1
Cox4i2	0.191868047	-0.004051083	0.258	0	1
Plpp3	0.192955937	0.336432999	0.29	0	1
Hoxc8	0.192955937	0.009706863	0.645	0	1
Pdzrn3	0.192955937	0.010202044	0.645	0	1
AABR07031734.5	0.193240713	0.053244799	0.306	0	1
Nab2	0.193240713	0.031923508	0.306	0	1
Hbb	0.193400794	-1.091151789	0.839	0.2	1
Gria4	0.193400794	-0.822432021	0.839	0.2	1
Pkib	0.193400794	0.12978517	0.823	0.2	1
Lmna	0.193400794	-0.463357251	0.387	0.2	1
Grik5	0.193400794	-0.871404824	0.839	0.2	1
Perp	0.193400794	-0.754404308	0.839	0.2	1
Mt2A	0.201700998	-0.392363761	0.823	0.2	1
ENSRNOG00000025889	0.201700998	-0.067597193	0.823	0.2	1
Ptprc	0.203498184	6.71E-05	0.323	0	1
Rasgrp3	0.203498184	0.056528515	0.323	0	1
Map3k10	0.206518395	0.19439328	0.532	0	1
C1qa	0.207494592	1.79E-06	0.258	0	1
RGD1310587	0.207619711	0.003331545	0.29	0	1
Nrgn	0.208581793	0.000226871	0.548	0	1
RF00289	0.208581793	-0.002224838	0.548	0	1
Polk	0.209966534	-0.958651211	0.806	0.2	1
Ifitm1	0.210257969	-1.379810619	0.403	0.2	1
Hdac1	0.210257969	-0.715681865	0.403	0.2	1
Cst3	0.210348988	-0.39955356	0.952	1	1
Rdh10	0.213969468	0.016334271	0.629	0	1
Mafk	0.213969468	0.001034084	0.29	0	1
Sst	0.214565018	1.363488029	0.661	0	1
Tfpi2	0.214565018	-0.000993048	0.661	0	1
Il6	0.214565018	-0.022114885	0.323	0	1
Sdc4	0.214565018	0.56857537	0.323	0	1
Ctgf	0.214565018	-0.003346287	0.661	0	1
Gsta1	0.214565018	0.199595548	0.323	0	1
Emp1	0.214565018	0.342946704	0.323	0	1
Rnd1	0.214565018	0.247470979	0.661	0	1
Fbln2	0.214565018	0.35092024	0.323	0	1
LOC100910200	0.214565018	1.517621506	0.661	0	1
Crtac1	0.214565018	0.776810768	0.661	0	1
B3gat2	0.214565018	0.382280059	0.323	0	1
Fli1	0.214565018	0.128994754	0.661	0	1
Med12l	0.214565018	0.016727617	0.323	0	1
Itm2a	0.214565018	0.676708633	0.661	0	1
Fxyd2	0.214565018	1.699635561	0.661	0	1
Bhlhe40	0.214565018	0.190107269	0.661	0	1
Foxs1	0.214565018	0.001796766	0.661	0	1
Otc	0.214565018	0.001754983	0.661	0	1
Fam92b	0.214565018	0.028130624	0.661	0	1
Dmd	0.214565018	0.35889551	0.323	0	1
Zrsr1	0.214565018	0.443151643	0.323	0	1
Plppr4	0.214565018	0.029195947	0.323	0	1
AABR07036336.1	0.214565018	0.001598437	0.661	0	1
Mgst2	0.214565018	0.023632196	0.661	0	1
Atf4	0.214565018	0.95102307	0.661	0	1
Col28a1	0.214565018	-0.01092092	0.661	0	1
Gria2	0.214565018	0.416579055	0.323	0	1
Fam221a	0.214565018	0.030828676	0.323	0	1
Layn	0.214565018	0.000290571	0.661	0	1
Tmem54	0.214565018	0.092770166	0.323	0	1
Pou4f2	0.214565018	0.07085373	0.661	0	1
Egfl7	0.214565018	0.085500636	0.661	0	1
Myo3a	0.214565018	0.001622176	0.661	0	1
Zfp128	0.214565018	0.06534939	0.323	0	1
Eif4ebp3	0.214565018	0.135915262	0.661	0	1
Ctxn2	0.214565018	0.294539353	0.323	0	1
Fbxo30	0.214565018	0.061270048	0.661	0	1
Epb41l2	0.214565018	0.083494379	0.323	0	1
Tmem229b	0.214565018	0.994207559	0.661	0	1
AABR07060862.1	0.214565018	0.000314492	0.661	0	1
Dot1l	0.214565018	-0.000341544	0.661	0	1
Dusp18	0.214565018	0.014605119	0.323	0	1
Lsp1	0.214565018	0.081461001	0.323	0	1
Abraxas1	0.214565018	-0.002014028	0.323	0	1
Gamt	0.214565018	0.709366809	0.661	0	1
Etv4	0.214565018	-0.001252032	0.661	0	1
Slc51a	0.214565018	0.029879496	0.661	0	1
Ado	0.214565018	0.00330222	0.323	0	1
Dusp2	0.214565018	0.000925251	0.661	0	1
Arhgef18	0.214565018	0.041320247	0.661	0	1
RGD1560028	0.214565018	0.114041684	0.323	0	1
Xrn2	0.214565018	0.301715487	0.323	0	1
Serpina11	0.219120615	0.250639659	0.823	0.2	1
Pcdhga5	0.223075558	9.61E-05	0.306	0	1
Chgb	0.223627405	-1.211178217	0.548	0.4	1
Pmp22	0.223668988	-0.6082986	0.952	0.8	1
Igfbp5	0.228153682	-1.215100996	0.823	0.2	1
Wdr20	0.228153682	-1.52473617	0.823	0.2	1
Tuba4a	0.228227956	-0.881356231	0.694	0.6	1
Rbfox1	0.228227956	-0.517079781	0.548	0.4	1
Scg5	0.22824188	-1.476576464	0.823	0.6	1
Pnma8a	0.235882497	-0.005301858	0.274	0	1
Apold1	0.237029025	0.001070855	0.629	0	1
Prmt9	0.237029025	0.123047046	0.629	0	1
Lyz2	0.237329013	0.018118913	0.323	0	1
Ptprn	0.237497621	-0.037028366	0.403	0.2	1
Tbc1d10a	0.244163957	0.06349741	0.468	0	1
Cpne9	0.247108696	-1.579336554	0.419	0.2	1
Slc7a14	0.247108696	-0.617927764	0.419	0.2	1
Chd1	0.247108696	-0.919155587	0.419	0.2	1
Ap1s2	0.247203029	-0.718541277	0.968	0.8	1
Osgin1	0.250954521	0.131561237	0.5	0	1
Nr1d1	0.256988918	-0.6661763	0.806	0.2	1
Sacs	0.256988918	-0.93455785	0.419	0.2	1
Haus8	0.256988918	-0.938348837	0.419	0.2	1
Prickle3	0.258996442	-0.000191309	0.306	0	1
Ch25h	0.26195908	0.04386287	0.339	0	1
Lpar6	0.26195908	0.465609658	0.645	0	1
Cd74	0.26195908	0.000221415	0.645	0	1
Spidr	0.26195908	0.00158178	0.645	0	1
Mt1	0.26195908	0.622453609	0.339	0	1
Myh11	0.26195908	-0.004600732	0.339	0	1
Arid5b	0.26195908	0.831381047	0.645	0	1
Gstm1	0.26195908	0.854762159	0.339	0	1
Rgs4	0.26195908	1.658288667	0.645	0	1
Ctsk	0.26195908	0.000558822	0.645	0	1
Pcdh9	0.26195908	0.275311041	0.645	0	1
Txnrd1	0.26195908	0.395983696	0.339	0	1
Nexn	0.26195908	0.00156529	0.339	0	1
Slc1a1	0.26195908	0.091362291	0.339	0	1
Mdk	0.26195908	-0.02420676	0.339	0	1
Erbin	0.26195908	0.040188672	0.339	0	1
Tubb6	0.26195908	0.247834997	0.339	0	1
Cd320	0.26195908	0.062007247	0.339	0	1
Cep126	0.26195908	0.261115899	0.645	0	1
Scn1a	0.26195908	0.275566737	0.645	0	1
Pcnx2	0.26195908	0.064174331	0.645	0	1
Il17rb	0.26195908	0.000398075	0.645	0	1
Mmp14	0.26195908	0.074780414	0.645	0	1
Oas1b	0.26195908	0.050113959	0.339	0	1
Lsr	0.26195908	-0.004672841	0.645	0	1
Srrm4	0.26195908	0.090954342	0.339	0	1
Unc13b	0.26195908	0.000215632	0.645	0	1
Cd7	0.26195908	0.003470221	0.645	0	1
Dgkz	0.26195908	0.453876795	0.339	0	1
Bud13	0.26195908	-0.002496822	0.645	0	1
Dek	0.26195908	0.320399891	0.645	0	1
Edc4	0.26195908	0.359481511	0.339	0	1
Gmfg	0.26195908	0.070524172	0.645	0	1
Adgrg6	0.26195908	0.126597242	0.339	0	1
Irgm	0.26195908	0.160492685	0.645	0	1
Tdh	0.26195908	0.035326769	0.339	0	1
Cdo1	0.26195908	0.301366391	0.339	0	1
Daglb	0.26195908	0.019391411	0.645	0	1
Nuak1	0.26195908	0.11762636	0.339	0	1
Afg3l1	0.26195908	0.048629195	0.645	0	1
Chd7	0.26195908	0.073162849	0.339	0	1
Mrps6	0.26195908	0.343518345	0.339	0	1
Cldn16	0.26195908	-0.000982736	0.645	0	1
Panx3	0.26195908	0.001027426	0.645	0	1
AABR07006860.1	0.26195908	0.040436494	0.645	0	1
Cnn3	0.26714004	-0.591892643	0.806	0.2	1
Ivns1abp	0.26714004	-0.189457614	0.419	0.2	1
LOC102556347	0.26714004	-1.393021686	0.806	0.2	1
Snx18	0.26714004	-0.600572507	0.806	0.2	1
Snap25	0.26723551	-0.611255425	0.984	1	1
Ccdc136	0.272365518	-0.712795205	0.565	0.4	1
Rbfox3	0.277611506	-0.479672742	0.435	0.2	1
Resp18	0.27765945	-0.215133759	0.968	1	1
Nos3	0.282814265	0.020596311	0.532	0	1
Syt2	0.282925889	-1.085104371	0.581	0.4	1
Ap1g2	0.284401628	0.000294021	0.548	0	1
Csf1r	0.284401628	-0.000134771	0.258	0	1
Ccdc146	0.288087385	0.039627806	0.339	0	1
Cd63	0.288260675	0.942357709	0.645	0	1
Syt1	0.288337656	-0.625340894	0.742	0.6	1
Tmsb10	0.288356897	0.297584895	1	1	1
Lgals1	0.293760319	0.483705135	0.968	0.4	1
Zcchc11	0.299232336	-0.896375129	0.435	0.2	1
Idh2	0.299232336	-0.699561585	0.79	0.2	1
Avil	0.299232336	-0.421106168	0.435	0.2	1
Eng	0.303027429	-0.966242067	0.661	0.2	1
Ftl1	0.304869594	-0.643012924	0.548	0.4	1
Lrg1	0.304937432	0.084551482	0.484	0	1
Ska1	0.304937432	9.92E-05	0.484	0	1
Dner	0.310479175	0.079934694	0.435	0.2	1
Ifi27l2b	0.310575739	0.70114612	0.984	0.8	1
Rnf38	0.312996938	0.02714419	0.548	0	1
Gadd45b	0.316133442	0.564959578	0.355	0	1
Pnoc	0.316133442	0.000599741	0.629	0	1
Nmu	0.316133442	0.001492146	0.629	0	1
Nppa	0.316133442	1.12490929	0.629	0	1
Crabp1	0.316133442	0.203047874	0.629	0	1
Ube2c	0.316133442	-0.00117006	0.629	0	1
Tesc	0.316133442	0.78722554	0.355	0	1
Ccnd1	0.316133442	0.16716868	0.355	0	1
Sod3	0.316133442	0.202569253	0.355	0	1
Prlr	0.316133442	0.002055794	0.629	0	1
Plcd3	0.316133442	3.59E-05	0.629	0	1
Col6a5	0.316133442	-0.008560453	0.355	0	1
Igtp	0.316133442	0.150857377	0.629	0	1
Gsta4	0.316133442	0.13485642	0.355	0	1
Luzp1	0.316133442	0.43304945	0.355	0	1
Scn7a	0.316133442	0.655562732	0.355	0	1
Oplah	0.316133442	0.088817765	0.629	0	1
Ppp1r1a	0.316133442	0.325513534	0.629	0	1
Csrnp1	0.316133442	0.121045224	0.629	0	1
Scn1b	0.316133442	1.303068519	0.629	0	1
Atp13a4	0.316133442	0.001445725	0.629	0	1
Lyve1	0.316133442	0.000729102	0.629	0	1
Meis1	0.316133442	0.000554358	0.629	0	1
Plxnc1	0.316133442	0.066679806	0.355	0	1
Tmie	0.316133442	0.322283355	0.355	0	1
Nsg1	0.316133442	0.046012986	0.355	0	1
Vti1a	0.316133442	-0.015634325	0.355	0	1
Ccdc18	0.316133442	0.166910519	0.629	0	1
Ctnnal1	0.316133442	0.100008659	0.629	0	1
Fam107a	0.316133442	-0.010928723	0.355	0	1
Dtwd1	0.316133442	0.026738224	0.629	0	1
S100a16	0.316133442	0.714644427	0.355	0	1
Nes	0.316133442	-0.021284196	0.355	0	1
Epc1	0.316133442	0.009394467	0.629	0	1
AABR07034362.2	0.316133442	0.14947876	0.629	0	1
Cdh9	0.316133442	0.005237969	0.629	0	1
B3gnt2	0.316133442	0.313664379	0.355	0	1
Dbndd2	0.316254201	-0.413095844	0.565	0.4	1
S100a6	0.322098106	-0.48794884	0.935	0.8	1
Npy5r	0.325196099	-0.933757154	0.645	0.2	1
Tyrp1	0.333799434	0.07714968	0.758	0.2	1
Abca8a	0.333799434	-0.63959993	0.452	0.2	1
AY172581.2	0.333799434	-0.743855978	0.452	0.2	1
Ifitm2	0.333876616	-0.076379694	0.968	0.4	1
Serpinb6b	0.337229838	-0.00031609	0.306	0	1
Lxn	0.339849834	0.079430898	0.968	0.4	1
Sox17	0.340416559	0.245233924	0.258	0	1
Tox3	0.345390693	0.006665399	0.597	0	1
Vopp1	0.345872596	-0.704244853	0.452	0.2	1
Ddit3	0.345872596	1.260617228	0.629	0	1
Prph	0.345968855	0.223045617	1	0.8	1
Cib2	0.35206028	-1.349903088	0.613	0.4	1
Stat3	0.358220405	0.123195473	0.452	0.2	1
Mbd4	0.358220405	-0.929117301	0.774	0.2	1
Itm2b	0.358297151	-0.538053162	0.839	0.6	1
Calca	0.358316333	0.432975492	1	1	1
Fstl1	0.358316333	-0.48292652	1	0.8	1
Ccl5	0.359223456	0.017810587	0.435	0	1
Samsn1	0.366116598	0.063209283	0.468	0	1
Steap3	0.370841919	-0.254020005	0.758	0.2	1
Epb41l3	0.370918306	0.159456804	0.935	0.4	1
Mrc1	0.370925226	-0.000317792	0.258	0	1
Akap12	0.370937399	0.675393433	0.984	0.8	1
Tbc1d20	0.37656338	-0.008561072	0.581	0	1
Ccl7	0.377183493	0.091915591	0.371	0	1
Igfbp7	0.377183493	0.776156212	0.371	0	1
Tnfaip6	0.377183493	0.169990523	0.613	0	1
Gas7	0.377183493	0.076092189	0.613	0	1
Syt4	0.377183493	1.243974148	0.613	0	1
Gimap9	0.377183493	0.122442	0.613	0	1
Tmem140	0.377183493	0.166906256	0.371	0	1
Arpp21	0.377183493	0.101305007	0.613	0	1
Ifit2	0.377183493	0.101624159	0.371	0	1
Sfrp1	0.377183493	0.649394768	0.371	0	1
Ntrk2	0.377183493	0.374763439	0.371	0	1
Mlf1	0.377183493	0.132173521	0.371	0	1
Tyk2	0.377183493	-0.002638119	0.371	0	1
Mgst3	0.377183493	1.074588394	0.613	0	1
Gyg1	0.377183493	0.719690314	0.371	0	1
Aebp1	0.377183493	0.039070014	0.613	0	1
Tspan12	0.377183493	0.267649915	0.613	0	1
Tek	0.377183493	0.05197289	0.613	0	1
Tmem62	0.377183493	0.164042601	0.371	0	1
Jak1	0.377183493	0.450629823	0.613	0	1
Ngfr	0.377183493	1.004248928	0.613	0	1
Dok5	0.377183493	0.155291705	0.371	0	1
Zfp608	0.377183493	0.008682607	0.613	0	1
Plcxd3	0.377183493	0.608689974	0.371	0	1
Ccdc141	0.377183493	0.147912945	0.371	0	1
LOC100360316	0.377183493	0.323513894	0.371	0	1
Irf7	0.377183493	0.076112272	0.613	0	1
Erf	0.377183493	0.037242442	0.613	0	1
Nomo1	0.377183493	0.036879818	0.371	0	1
Mxi1	0.377183493	-0.001351487	0.613	0	1
Xaf1	0.377183493	0.168323031	0.371	0	1
Scarb1	0.377183493	0.035367011	0.613	0	1
Traf2	0.377183493	-0.000362614	0.613	0	1
Crlf1	0.377183493	0.072470942	0.371	0	1
Ppfibp1	0.377183493	0.213343483	0.613	0	1
Slit3	0.377183493	0.063706222	0.371	0	1
Syt3	0.377183493	0.110701157	0.371	0	1
Sct	0.377183493	0.05699403	0.613	0	1
Nek8	0.377183493	0.063767361	0.613	0	1
Zwint	0.377302541	-0.192428069	0.919	0.4	1
Eef1a2	0.377302541	-0.578822954	0.613	0.4	1
Vat1l	0.383735861	-0.454013673	0.468	0.2	1
Ifi27	0.383830774	0.404719882	1	1	1
Reep1	0.390331797	-0.400044583	0.984	0.4	1
Bend6	0.390331797	-0.565144041	0.597	0.4	1
Clec14a	0.397908802	-0.00228597	0.452	0	1
Bcas1	0.40310567	0.073517482	0.258	0	1
Pde1a	0.408720695	0.130506682	0.323	0	1
Fbxo42	0.408720695	0.128463965	0.323	0	1
Mmd2	0.410334208	-0.784005554	0.758	0.2	1
Ppp1r14a	0.410334208	0.872594791	0.387	0	1
Insig1	0.410334208	-1.32341829	0.758	0.2	1
4-Sep	0.410334208	-0.384947986	0.468	0.2	1
Clic3	0.410334208	0.825412975	0.613	0	1
Stmn1	0.410408942	-0.896113161	0.871	0.6	1
Nap1l5	0.410408942	-0.563261342	0.726	0.6	1
Prpf40b	0.410408942	-0.701540152	0.984	0.4	1
Pdk4	0.411889569	0.000945585	0.29	0	1
Dbi	0.417197599	-0.320309276	0.581	0.4	1
Calml4	0.417197599	-0.27174705	0.952	0.4	1
Ttc9b	0.417197599	-0.095602715	0.548	0.4	1
Nfkbia	0.424034335	-0.269966357	0.742	0.2	1
Fkbp1b	0.424126813	-0.304376973	0.968	0.8	1
Kank1	0.433479656	-0.006745282	0.258	0	1
Cdc42ep5	0.436951128	0.002221956	0.468	0	1
Dgkb	0.437998327	-1.437091921	0.484	0.2	1
Tmem130	0.438071466	-1.218075392	0.903	0.6	1
Reep5	0.438071466	-0.563220045	0.968	0.6	1
Ank2	0.438071466	-0.508860356	0.79	0.6	1
Ptpn13	0.440716808	0.063897262	0.29	0	1
Col12a1	0.440716808	0.028503219	0.29	0	1
Crlf3	0.444418414	0.11683719	0.355	0	1
Ctsh	0.444787348	0.23199443	0.581	0	1
Enc1	0.444787348	-0.002414063	0.581	0	1
Prc1	0.445010181	0.023011385	0.597	0	1
Vim	0.445010181	1.151194789	0.387	0	1
Stc1	0.445010181	0.158286938	0.597	0	1
Rhoj	0.445010181	0.223286444	0.387	0	1
Icam2	0.445010181	0.102784845	0.597	0	1
Cdh13	0.445010181	0.202259992	0.387	0	1
Arhgap29	0.445010181	0.209023324	0.387	0	1
Ppp1r15a	0.445010181	0.368750847	0.387	0	1
Smc2	0.445010181	0.219393123	0.387	0	1
Adgrg2	0.445010181	0.195487259	0.387	0	1
Tp53inp1	0.445010181	0.001166823	0.387	0	1
Samd9	0.445010181	0.737491396	0.387	0	1
Ndrg1	0.445010181	0.134493336	0.597	0	1
Scn11a	0.445010181	0.698008003	0.597	0	1
Baz1a	0.445010181	0.08821195	0.597	0	1
Rasd1	0.445010181	-0.001285812	0.597	0	1
AABR07026112.1	0.445010181	-0.000868514	0.597	0	1
Fgf7	0.445010181	0.000529539	0.597	0	1
Oaf	0.445010181	0.075628991	0.597	0	1
Cep57l1	0.445010181	0.179990572	0.597	0	1
Chrm2	0.445010181	0.11420432	0.597	0	1
Pak3	0.445010181	0.645735484	0.387	0	1
Oasl2	0.445010181	0.234962858	0.597	0	1
Ankrd13d	0.445010181	0.271480491	0.597	0	1
RF00030	0.445010181	0.085785645	0.597	0	1
Syt6	0.445010181	0.274319019	0.387	0	1
LOC100912373	0.445010181	0.005903867	0.597	0	1
Abca1	0.445010181	0.10319545	0.597	0	1
Pdzd2	0.445010181	-0.018396357	0.597	0	1
Sphk1	0.445010181	0.131555258	0.597	0	1
Ccl27	0.445010181	0.82756131	0.387	0	1
Runx1	0.445010181	0.034874408	0.597	0	1
Uevld	0.445010181	0.267072758	0.387	0	1
Gab1	0.445010181	0.089089043	0.387	0	1
AC141169.2	0.445010181	0.068684607	0.597	0	1
Kctd15	0.445010181	0.000265816	0.597	0	1
Fam229a	0.445010181	-0.001941204	0.597	0	1
Rhoc	0.445010181	0.959674461	0.597	0	1
Prdm1	0.445010181	0.102780084	0.597	0	1
Rab37	0.445010181	0.036866476	0.387	0	1
Plcl2	0.445010181	-0.009373731	0.387	0	1
Kif5a	0.445123769	-0.026850871	0.952	0.4	1
Hebp2	0.445123769	-0.301863901	0.597	0.4	1
Atp6v1g2	0.445123769	-1.306397123	0.645	0.4	1
Shprh	0.452223163	-0.878928958	0.742	0.2	1
Fam162a	0.452223163	0.487087603	0.726	0.2	1
Fgf12	0.452268287	0.539063966	0.742	0.2	1
Scg3	0.452295355	0.070837487	0.952	0.4	1
Clu	0.459477161	-0.544590193	0.984	0.4	1
Serpinb1a	0.459477161	-1.063851475	0.968	0.4	1
Elavl4	0.459477161	0.369677331	0.855	0.4	1
Selenom	0.459477161	0.270043344	0.903	0.4	1
Twf1	0.466705467	-1.026392114	0.742	0.2	1
Zeb2	0.466705467	-0.415521351	0.742	0.2	1
Ralgps2	0.466705467	-0.723002339	0.742	0.2	1
Dgke	0.466705467	-1.038226357	0.742	0.2	1
Alpl	0.47992974	0.097514704	0.532	0	1
Zfp136	0.47992974	-0.000397562	0.339	0	1
Yars2	0.480564158	0.064799411	0.548	0	1
Bcl9l	0.481283906	-0.010249487	0.387	0	1
Ntrk1	0.481485256	-0.100692398	0.742	0.2	1
Atp1a1	0.481528997	-0.428228712	0.968	0.8	1
Sertad4	0.496427184	-0.832298718	0.5	0.2	1
Tdo2	0.496427184	-0.280095346	0.726	0.2	1
Rab3a	0.496495935	-0.362655894	0.871	0.6	1
Rtn1	0.496513119	-0.216116254	0.984	1	1
Hpcal1	0.504054824	-0.17005686	0.597	0.4	1
Trpv1	0.51165806	-0.508165391	0.5	0.2	1
Aldoc	0.51165806	-0.131517132	0.726	0.2	1
Npc2	0.51165806	0.501765325	0.71	0.2	1
Cdh2	0.511700192	0.072033462	0.5	0.2	1
Sparcl1	0.519301409	0.3729365	0.403	0	1
